id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
049;Capital;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;6;21
056;Iriondo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;10;26
056;Iriondo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;11;30
056;Iriondo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;11;5
056;Iriondo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;12;8
056;Iriondo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;14;7
056;Iriondo;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;9;1
056;Iriondo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;7;1
056;Iriondo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;12;4
056;Iriondo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;8;4
056;Iriondo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;14;11
056;Iriondo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;9;9
063;La Capital;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;5;28
063;La Capital;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;6;43
063;La Capital;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;4;22
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;17;26
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;2;3
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;20;1
063;La Capital;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;8;1
063;La Capital;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;15;12
063;La Capital;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;9;1
063;La Capital;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;8;22
063;La Capital;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;7;50
070;Las Colonias;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;13;30
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;54
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;8;45
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;16;8
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;5;1
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;6;13
070;Las Colonias;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;14;9
070;Las Colonias;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;12;14
070;Las Colonias;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;14;34
070;Las Colonias;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;8;12
070;Las Colonias;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;12;34
070;Las Colonias;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;8;13
070;Las Colonias;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;13;37
077;9 de Julio;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;12;19
077;9 de Julio;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;15;11
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;2;1
077;9 de Julio;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);19;1
077;9 de Julio;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);6;1
077;9 de Julio;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;14;4
077;9 de Julio;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;8;9
077;9 de Julio;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;16;5
077;9 de Julio;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;4;4
077;9 de Julio;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;16;5
077;9 de Julio;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;17;3
077;9 de Julio;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;2;3
077;9 de Julio;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;20;1
077;9 de Julio;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;7;19
084;Rosario;82;Santa Fe;2024;Dengue;1;Neonato (hasta 28 dÍas);7;2
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;15;238
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;7;295
084;Rosario;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;16;232
084;Rosario;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;7;375
084;Rosario;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;21;2
161;Robles;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;19;3
161;Robles;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;20;2
161;Robles;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;18;1
161;Robles;86;Santiago del Estero;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;2
161;Robles;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;7;1
161;Robles;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;12;19
161;Robles;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;18;3
161;Robles;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;5;1
161;Robles;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;10;2
161;Robles;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;11;13
161;Robles;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;14;11
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;13;7
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;7;6
161;Robles;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;21;2
168;Salavina;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;8;1
168;Salavina;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;14;1
175;San Martín;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;15;1
175;San Martín;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;12;1
182;Sarmiento;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;13;1
182;Sarmiento;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;10;3
189;Silípica;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;14;1
189;Silípica;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;12;1
189;Silípica;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;14;3
189;Silípica;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;18;1
189;Silípica;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;10;1
999;desconocido;90;Tucumán;2024;Dengue;5;De 5 a 9 años;17;13
999;desconocido;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;2
007;Burruyacú;90;Tucumán;2024;Dengue;10;De 35 a 44 años;17;27
007;Burruyacú;90;Tucumán;2024;Dengue;10;De 35 a 44 años;19;8
007;Burruyacú;90;Tucumán;2024;Dengue;10;De 35 a 44 años;20;3
007;Burruyacú;90;Tucumán;2024;Dengue;10;De 35 a 44 años;21;4
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;15;40
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;19;8
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;20;4
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;9;7
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;12;8
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;15;4
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;19;7
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;20;2
007;Burruyacú;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;1
007;Burruyacú;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
007;Burruyacú;90;Tucumán;2024;Dengue;4;De 2 a 4 años;13;3
007;Burruyacú;90;Tucumán;2024;Dengue;5;De 5 a 9 años;14;18
007;Burruyacú;90;Tucumán;2024;Dengue;5;De 5 a 9 años;18;8
007;Burruyacú;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;5
007;Burruyacú;90;Tucumán;2024;Dengue;6;De 10 a 14 años;11;9
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;15;28
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;17;19
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;9
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;9;2
007;Burruyacú;90;Tucumán;2024;Dengue;8;De 20 a 24 años;13;26
014;Cruz Alta;90;Tucumán;2024;Dengue;1;Neonato (hasta 28 dÍas);16;1
014;Cruz Alta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;19;16
084;Capital;90;Tucumán;2024;Dengue;10;De 35 a 44 años;4;7
084;Capital;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;314
084;Capital;90;Tucumán;2024;Dengue;11;De 45 a 65 años;22;3
084;Capital;90;Tucumán;2024;Dengue;11;De 45 a 65 años;25;1
084;Capital;90;Tucumán;2024;Dengue;11;De 45 a 65 años;6;24
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;2;1
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;5;2
084;Capital;90;Tucumán;2024;Dengue;13;Sin Especificar;14;1
084;Capital;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;19
084;Capital;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;6;1
084;Capital;90;Tucumán;2024;Dengue;4;De 2 a 4 años;17;29
084;Capital;90;Tucumán;2024;Dengue;4;De 2 a 4 años;22;1
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;19;25
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;20;14
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;22;3
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;5;6
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;6;1
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;82
084;Capital;90;Tucumán;2024;Dengue;6;De 10 a 14 años;8;33
084;Capital;90;Tucumán;2024;Dengue;7;De 15 a 19 años;2;1
084;Capital;90;Tucumán;2024;Dengue;7;De 15 a 19 años;3;2
084;Capital;90;Tucumán;2024;Dengue;7;De 15 a 19 años;5;3
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;13;195
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;4;3
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;325
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;17;250
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;21;12
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;5;11
091;Simoca;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;3
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;14;12
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;15;9
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;18;5
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;20;3
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;9;5
091;Simoca;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;15;1
091;Simoca;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;18;1
091;Simoca;90;Tucumán;2024;Dengue;4;De 2 a 4 años;15;1
091;Simoca;90;Tucumán;2024;Dengue;5;De 5 a 9 años;14;3
091;Simoca;90;Tucumán;2024;Dengue;5;De 5 a 9 años;15;2
091;Simoca;90;Tucumán;2024;Dengue;6;De 10 a 14 años;8;3
091;Simoca;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;1
091;Simoca;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;10
098;Tafí del Valle;90;Tucumán;2024;Dengue;10;De 35 a 44 años;11;2
098;Tafí del Valle;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;1
098;Tafí del Valle;90;Tucumán;2024;Dengue;11;De 45 a 65 años;13;1
098;Tafí del Valle;90;Tucumán;2024;Dengue;11;De 45 a 65 años;7;2
098;Tafí del Valle;90;Tucumán;2024;Dengue;12;Mayores de 65 años;14;3
098;Tafí del Valle;90;Tucumán;2024;Dengue;9;De 25 a 34 años;17;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;11;De 45 a 65 años;15;135
105;Tafí Viejo;90;Tucumán;2024;Dengue;11;De 45 a 65 años;20;7
105;Tafí Viejo;90;Tucumán;2024;Dengue;12;Mayores de 65 años;12;38
105;Tafí Viejo;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;9
105;Tafí Viejo;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;2
105;Tafí Viejo;90;Tucumán;2024;Dengue;4;De 2 a 4 años;12;19
105;Tafí Viejo;90;Tucumán;2024;Dengue;5;De 5 a 9 años;12;45
105;Tafí Viejo;90;Tucumán;2024;Dengue;5;De 5 a 9 años;18;32
049;Capital;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;7;35
056;Copo;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;14;1
056;Copo;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;16;1
056;Copo;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;2;5
056;Copo;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;16;3
056;Copo;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;2;6
063;Choya;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;9;1
063;Choya;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;13;1
070;Figueroa;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;4;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;13;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;11;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;14;1
077;General Taboada;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;11;2
084;Guasayán;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;16;1
084;Guasayán;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;12;9
084;Guasayán;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;10;1
084;Guasayán;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;12;2
091;Jiménez;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;13;1
091;Jiménez;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;18;1
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;16;1
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;11;4
105;Loreto;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;18;1
105;Loreto;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;14;2
105;Loreto;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;18;2
105;Loreto;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;23;1
119;Moreno;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;5;1
119;Moreno;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;17;1
119;Moreno;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;3;1
126;Ojo de Agua;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;13;1
126;Ojo de Agua;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;14;4
133;Pellegrini;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;16;1
133;Pellegrini;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;11;1
140;Quebrachos;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;13;3
140;Quebrachos;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;13;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;10;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;11;2
147;Río Hondo;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;12;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;14;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;14;2
154;Rivadavia;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;12;1
161;Robles;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;17;3
161;Robles;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;7;13
161;Robles;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;1;1
161;Robles;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;11;12
161;Robles;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;11;1
161;Robles;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;11;6
161;Robles;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;7;4
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;16;4
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;17;2
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;19;1
161;Robles;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;14;15
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;6
007;Burruyacú;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;16;1
007;Burruyacú;90;Tucumán;2024;Dengue;5;De 5 a 9 años;19;4
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;16;19
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;10
007;Burruyacú;90;Tucumán;2024;Dengue;7;De 15 a 19 años;21;1
007;Burruyacú;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;45
007;Burruyacú;90;Tucumán;2024;Dengue;9;De 25 a 34 años;17;33
007;Burruyacú;90;Tucumán;2024;Dengue;9;De 25 a 34 años;21;3
007;Burruyacú;90;Tucumán;2024;Dengue;9;De 25 a 34 años;6;1
014;Cruz Alta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;9;88
014;Cruz Alta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;20;33
014;Cruz Alta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;21;24
014;Cruz Alta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;27
014;Cruz Alta;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);21;8
014;Cruz Alta;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);9;2
014;Cruz Alta;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;21;12
014;Cruz Alta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;12;160
014;Cruz Alta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;22
014;Cruz Alta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;8;16
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;14;49
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;8
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;10
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;9;58
014;Cruz Alta;90;Tucumán;2024;Dengue;8;De 20 a 24 años;24;1
014;Cruz Alta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;5;11
021;Chicligasta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;15;140
021;Chicligasta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;23
021;Chicligasta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;20;2
021;Chicligasta;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;32
021;Chicligasta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;10;6
021;Chicligasta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;11;13
021;Chicligasta;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;17;2
021;Chicligasta;90;Tucumán;2024;Dengue;4;De 2 a 4 años;10;1
021;Chicligasta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;19;1
021;Chicligasta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;2
021;Chicligasta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;13;52
021;Chicligasta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;5;1
021;Chicligasta;90;Tucumán;2024;Dengue;8;De 20 a 24 años;13;94
021;Chicligasta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;19;5
021;Chicligasta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;20;6
028;Famaillá;90;Tucumán;2024;Dengue;10;De 35 a 44 años;12;24
028;Famaillá;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;9
028;Famaillá;90;Tucumán;2024;Dengue;11;De 45 a 65 años;9;5
028;Famaillá;90;Tucumán;2024;Dengue;12;Mayores de 65 años;12;19
028;Famaillá;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;4
028;Famaillá;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;14;1
028;Famaillá;90;Tucumán;2024;Dengue;5;De 5 a 9 años;18;2
028;Famaillá;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;7
028;Famaillá;90;Tucumán;2024;Dengue;6;De 10 a 14 años;8;1
028;Famaillá;90;Tucumán;2024;Dengue;7;De 15 a 19 años;18;3
028;Famaillá;90;Tucumán;2024;Dengue;8;De 20 a 24 años;16;2
035;Graneros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;12;2
035;Graneros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;14;10
035;Graneros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;6
049;La Cocha;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;2
049;La Cocha;90;Tucumán;2024;Dengue;5;De 5 a 9 años;19;7
049;La Cocha;90;Tucumán;2024;Dengue;7;De 15 a 19 años;18;12
049;La Cocha;90;Tucumán;2024;Dengue;8;De 20 a 24 años;13;13
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;53
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;17;50
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;19;22
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;22;1
056;Leales;90;Tucumán;2024;Dengue;11;De 45 a 65 años;19;15
056;Leales;90;Tucumán;2024;Dengue;11;De 45 a 65 años;6;4
056;Leales;90;Tucumán;2024;Dengue;12;Mayores de 65 años;16;21
056;Leales;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;1
056;Leales;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
056;Leales;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;17;2
056;Leales;90;Tucumán;2024;Dengue;4;De 2 a 4 años;20;1
056;Leales;90;Tucumán;2024;Dengue;5;De 5 a 9 años;16;6
056;Leales;90;Tucumán;2024;Dengue;5;De 5 a 9 años;17;4
056;Leales;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;4
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;11;5
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;12;6
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;18;11
056;Leales;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;3
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;4;2
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;20;3
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;21;4
063;Lules;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;17
063;Lules;90;Tucumán;2024;Dengue;11;De 45 a 65 años;5;11
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;15;29
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;16;17
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;18;14
063;Lules;90;Tucumán;2024;Dengue;4;De 2 a 4 años;20;1
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;21;1
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;5;5
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;6;1
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;7;7
063;Lules;90;Tucumán;2024;Dengue;6;De 10 a 14 años;18;11
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;16;24
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;10
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;8
063;Lules;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;15
063;Lules;90;Tucumán;2024;Dengue;9;De 25 a 34 años;22;1
070;Monteros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;11;16
070;Monteros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;12;65
070;Monteros;90;Tucumán;2024;Dengue;11;De 45 a 65 años;16;28
070;Monteros;90;Tucumán;2024;Dengue;11;De 45 a 65 años;19;5
070;Monteros;90;Tucumán;2024;Dengue;11;De 45 a 65 años;5;1
070;Monteros;90;Tucumán;2024;Dengue;12;Mayores de 65 años;15;15
070;Monteros;90;Tucumán;2024;Dengue;4;De 2 a 4 años;15;3
070;Monteros;90;Tucumán;2024;Dengue;5;De 5 a 9 años;14;4
070;Monteros;90;Tucumán;2024;Dengue;5;De 5 a 9 años;15;6
070;Monteros;90;Tucumán;2024;Dengue;5;De 5 a 9 años;9;6
070;Monteros;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;8
070;Monteros;90;Tucumán;2024;Dengue;6;De 10 a 14 años;12;31
070;Monteros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;19;1
070;Monteros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;21;1
070;Monteros;90;Tucumán;2024;Dengue;7;De 15 a 19 años;6;1
070;Monteros;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;13
070;La Paz;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;7;4
070;La Paz;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;5;2
070;La Paz;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;16;1
070;La Paz;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;17;1
070;La Paz;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;10;8
070;La Paz;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;12;8
070;La Paz;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;3
070;La Paz;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;6;2
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;4;4
070;La Paz;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;4;6
077;Nogoyá;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;14;4
